product_id,revenue,active_weeks,description,active_share,cumulative_share,abc
20845,432.11999999999995,15,ZINC HEART LATTICE 2 WALL PLANTER,0.1875,0.9784131438102788,C
22181,432.0,41,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,0.5125,0.978449201569039,C
85023B,431.7,19,EAU DE NILE JEWELLED PHOTOFRAME,0.2375,0.978485234287689,C
21438,431.37,11,TUB 24 HANGING EASTER EGGS SPOTTY,0.1375,0.9785212394622177,C
84782C,431.25,12,GREEN 3 TIER GLASS PLATE STAND,0.15,0.9785572346207023,C
84858B,431.0,5,BLUE RIVIERA HANDBAG,0.0625,0.9785932089124285,C
21000,430.08,41,ROSE DU SUD COSMETICS BAG,0.5125,0.9786291064144832,C
16243B,429.69,4,BROWN COZY SQUARE PHOTO ALBUM,0.05,0.9786649713643945,C
21418,429.63,39,STARFISH SOAP DISH,0.4875,0.9787008313062839,C
20793,429.51,16,BLUE TILED TRAY,0.2,0.9787366812321291,C
15056p,429.36,20,EDWARDIAN PARASOL PINK,0.25,0.9787725186379191,C
20695,429.13,24,FLORAL BLUE MONSTER,0.3,0.9788083368462914,C
85090,429.08000000000004,26,CANDY SPOT APRON,0.325,0.9788441508813119,C
84510F,428.93,24,SET OF 4 NEW ENGLAND COASTERS ,0.3,0.9788799523962773,C
35953,428.27,16,FOLKART STAR CHRISTMAS DECORATIONS,0.2,0.9789156988230001,C
16012,428.25,38,FOOD/DRINK SPUNGE STICKERS,0.475,0.9789514435803823,C
84584,428.03,38,PINK GINGHAM CAT WITH SCARF,0.475,0.9789871699750169,C
84966B,428.0,4,BLUE KASHMIRI BOXED MIRROR,0.05,0.9790228938656406,C
84051,427.47999999999996,27,ASS COLOUR GLOWING TIARAS,0.3375,0.9790585743534064,C
85215,426.5,38,ASSORTED CHEESE FRIDGE MAGNETS,0.475,0.9790941730434788,C
23140,426.15000000000003,9,TRIPLE WIRE HOOK IVORY HEART,0.1125,0.9791297425200892,C
22232,426.15,42,JIGSAW TOADSTOOLS 3 PIECE,0.525,0.9791653119966996,C
21536,424.34000000000003,13,DAIRY MAID  SMALL  MILK JUG,0.1625,0.9792007303979783,C
45016,423.73,18,DECORATIVE NET CANOPY LEOPARD,0.225,0.979236097884366,C
85030,421.95,16,FRENCH CHATEAU OVAL PLATTER,0.2,0.9792713167994328,C
85169B,421.03999999999996,33,BLACK LOVE BIRD CANDLE,0.4125,0.9793064597594986,C
21503,420.0,26,TOYBOX  WRAP ,0.325,0.9793415159138489,C
84967C,419.85,4,GREEN KASHMIRI OCCASIONAL TABLE,0.05,0.979376559548144,C
84422,419.47,30,PINK/BLUE DISC/MIRROR STRING,0.375,0.9794115714649663,C
84770,419.25000000000006,6,ROUND GEORGIAN SILVER MIRROR,0.075,0.9794465650190409,C
35598B,419.11,17,BLACK CHRISTMAS TREE 60CM,0.2125,0.9794815468877307,C
21740,418.89000000000004,6,COSY SLIPPER SHOES LARGE RED,0.075,0.9795165103936732,C
72807c,418.63,19,SET/3 VANILLA SCENTED CANDLE IN BOX,0.2375,0.9795514521981866,C
22337,418.47,19,ANGEL DECORATION PAINTED ZINC ,0.2375,0.9795863806479748,C
84932C,418.3,15,SMALL ORIENTAL BLUE FOLDING STOOL,0.1875,0.979621294908367,C
85071D,417.82,29,CHARLIE+LOLA MY ROOM DOOR SIGN,0.3625,0.9796561691045829,C
21134,417.45,19,VICTORIAN METAL POSTCARD CHRISTMAS,0.2375,0.9796910124179959,C
90014A,417.35999999999996,27,SILVER/MOP ORBIT NECKLACE,0.3375,0.9797258482193759,C
20694,416.98,28,FLORAL PINK MONSTER,0.35,0.9797606523032831,C
21663,416.81,14,VINTAGE GLASS SUGAR CADDY,0.175,0.9797954421977945,C
82095,416.55,28,HEART BUTTONS JEWELLERY BOX,0.35,0.9798302103908769,C
35240,416.01,20,ENAMEL BLUE RIM OVAL TRAY SET/2,0.25,0.9798649335117608,C
20657,415.2,45,TROPICAL LUGGAGE TAG,0.5625,0.979899589024347,C
23131,415.0,8,MISTLETOE HEART WREATH CREAM,0.1,0.9799342278435265,C
21518,414.78,53,BANK ACCOUNT  GREETING  CARD ,0.6625,0.9799688482999583,C
47592A,414.77,30,CAROUSEL DES CHILD'S OVERALL,0.375,0.9800034679217199,C
35471A,414.75,31,SET OF 3 BIRD L.BLUE FEATHER,0.3875,0.9800380858741409,C
72803B,412.13,23,OCEAN SCENT CANDLE JEWELLED DRAWER,0.2875,0.9800724851429323,C
22344,411.86,44,PARTY PIZZA DISH PINK WHITE SPOT ,0.55,0.9801068618756245,C
84873A,411.09999999999997,8,FUNKY FLOWER PICNIC BAG FOR 4,0.1,0.9801411751733705,C
84799,410.03,23,SPRIG LAVENDER ARTIFICIAL FLOWER,0.2875,0.9801753991613902,C
22994,407.77,18,TRAVEL CARD WALLET RETROSPOT,0.225,0.9802094345139125,C
16161M,407.5,28,WRAP  PINK FLOCK,0.35,0.9802434473303357,C
71143,407.19,38,SILVER BOOK MARK WITH BEADS,0.475,0.9802774342719783,C
22390,407.15999999999997,26,PAPERWEIGHT CHILDHOOD MEMORIES,0.325,0.9803114187096099,C
35599B,407.13,14,BLACK CHRISTMAS TREE 120CM,0.175,0.9803454006432305,C
84801A,406.44000000000005,13,PINK HYDRANGEA ART FLOWER,0.1625,0.9803793249845975,C
22345,406.31,46,PARTY PIZZA DISH BLUE WHITE SPOT ,0.575,0.98041323847525,C
21311,405.66,34,SET/4 BIRD MIRROR MAGNETS ,0.425,0.9804470977123303,C
16207B,405.51,15,PINK HEART RED HANDBAG,0.1875,0.9804809444293555,C
23081,404.64,6,GREEN METAL BOX ARMY SUPPLIES,0.075,0.980514718530061,C
35915C,404.33,28,PEACH KNITTED HEN ,0.35,0.980548466755986,C
23235,403.78000000000003,2,STORAGE TIN VINTAGE LEAF,0.025,0.9805821690750419,C
90198A,403.77,40,VINTAGE ROSE BEAD BRACELET RASPBERR,0.5,0.9806158705594277,C
72267,403.76,8,PREMIUM CHURCH CANDLE,0.1,0.9806495712091431,C
85168B,403.02,19,BLACK BAROQUE CARRIAGE CLOCK,0.2375,0.9806832100932531,C
72750C,402.1,8,"F.FAIRY S/3 CANDLE/GLASS, ROSE",0.1,0.9807167721876918,C
84509c,401.46,21,SET OF 4 DOTTY PLACEMATS ,0.2625,0.9807502808632287,C
47021G,400.21999999999997,38,SET/6 BEAD COASTERS GAUZE BAG GOLD,0.475,0.9807836860396432,C
90082B,400.04999999999995,19,DIAMANTE BOW BROOCH RED COLOUR,0.2375,0.9808170770266619,C
23056,400.0,8,FLOWERS CHANDELIER T-LIGHT HOLDER,0.1,0.9808504638403288,C
90120A,399.92,27,PINK MURANO TWIST BRACELET,0.3375,0.9808838439766331,C
21764,399.5,7,VINTAGE WOODEN PLATE RACK,0.0875,0.9809171890567829,C
23255,398.39000000000004,10,CHILDRENS CUTLERY CIRCUS PARADE,0.125,0.9809504414885248,C
35969,398.13,28,FOLKART CROWN TABLE DECORATIONS,0.35,0.980983672218838,C
21736,397.69000000000005,22,GOLD SCROLL GLASS T-LIGHT HOLDER,0.275,0.9810168662236559,C
82076,396.78,5,BEECH WOOD PHOTO FRAME ,0.0625,0.9810499842734728,C
72122,396.22999999999996,47,COFFEE SCENT PILLAR CANDLE,0.5875,0.981083056416421,C
22820,395.66,25,GIFT BAG BIRTHDAY,0.3125,0.9811160809831596,C
23006,395.57,18,TRAVEL CARD WALLET FLOWER MEADOW,0.225,0.9811490980378652,C
84726,394.84999999999997,4,LILLIES CANVAS PICTURE,0.05,0.9811820549963062,C
90010E,394.01,20,AMBER GLASS/SILVER BRACELET,0.25,0.9812149418424384,C
72801D,393.90999999999997,34,S/4 SKY BLUE DINNER CANDLES,0.425,0.9812478203418673,C
85014b,392.76,13,RED/WHITE DOTS RUFFLED UMBRELLA,0.1625,0.9812806028542069,C
21194,392.24,32,PINK  HONEYCOMB PAPER FAN,0.4,0.9813133419636887,C
84984C,391.86,12,ORIENTAL BLUE C/COVER ,0.15,0.9813460493556975,C
21336,391.19000000000005,24,GOLD WASHBAG,0.3,0.9813787008247934,C
20993,391.01,11,JAZZ HEARTS MEMO PAD,0.1375,0.9814113372698231,C
21415,388.8,40,CLAM SHELL SMALL ,0.5,0.9814437892527074,C
85167A,388.3,6,WHITE GRAND BAROQUE PHOTO FRAME,0.075,0.9814761995020747,C
22042,388.17,20,CHRISTMAS CARD SINGING ANGEL,0.25,0.9815085989007274,C
84924A,387.61,25,WAKE UP COCKEREL CALENDAR SIGN ,0.3125,0.9815409515578409,C
47579,387.07000000000005,32,TEA TIME BREAKFAST BASKET,0.4,0.9815732591427562,C
47503K,386.99,20,ASSORTED FLORAL SECATEURS,0.25,0.9816055600503085,C
84802B,384.72,13,PURPLE ANEMONE ARTIFICIAL FLOWER,0.1625,0.9816376714876934,C
85230A,384.47999999999996,28,OPIUM SCENTED VOTIVE CANDLE,0.35,0.9816697628929901,C
84804B,384.40000000000003,10,BLUE DELPHINIUM ARTIFICIAL FLOWER,0.125,0.9817018476209242,C
85027L,381.75,23,FRENCH CHATEAU LARGE PLATTER ,0.2875,0.9817337111612175,C
37444A,381.59000000000003,32,YELLOW BREAKFAST CUP AND SAUCER,0.4,0.9817655613467854,C
90124B,381.44,21,BLUE MURANO TWIST NECKLACE,0.2625,0.9817973990122981,C
84932A,381.4,10,SMALL GREEN PEONY FOLDING STOOL,0.125,0.9818292333391296,C
90175D,381.21999999999997,24,TIGRIS EYE CHUNKY CHARM BRACELET,0.3,0.9818610526418949,C
90002D,380.74,25,FLOWER BURST SILVER RING CRYSTAL,0.3125,0.9818928318804838,C
84857C,380.68,10,PINK MONTE CARLO HANDBAG,0.125,0.9819246061110507,C
84081,380.65,11,WHITE CERAMIC PARTY SET (5PCS),0.1375,0.9819563778376065,C
16168M,379.99,49,FUNKY MONKEY GIFT BAG MEDIUM,0.6125,0.9819880944759197,C
82081,379.77,9,PINK HEARTS PHOTO ALBUM,0.1125,0.9820197927514854,C
71403,379.6,32,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",0.4,0.9820514768376554,C
16207A,379.28000000000003,37,PINK STRAWBERRY HANDBAG ,0.4625,0.9820831342143743,C
85019B,379.25,14,BLOSSOM  IMAGES NOTEBOOK SET,0.175,0.9821147890870823,C
23107,377.5,6,WHITE WIRE PLANT POT HOLDER,0.075,0.9821462978924804,C
47504H,377.18,30,ENGLISH ROSE SPIRIT LEVEL ,0.375,0.9821777799884276,C
22100,376.95,43,SKULLS SQUARE TISSUE BOX,0.5375,0.982209242886957,C
20857,376.2,41,BLUE ROSE PATCH PURSE PINK BUTTERFL,0.5125,0.9822406431852106,C
84497,375.88,24,BUTTONS AND STRIPES NOTEBOOK ,0.3,0.9822720167740135,C
84532B,375.7,13,FAIRY CAKES RECTANGLUAR BOXES,0.1625,0.9823033753387501,C
21167,375.46999999999997,48,WHITE SAGE INCENSE,0.6,0.982334714706069,C
23228,374.52,4,FILIGREE HEART BIRD WHITE ,0.05,0.9823659747797053,C
85170B,374.26,26,SET/6 BLACK BIRD T-LIGHT CANDLES,0.325,0.9823972131519128,C
84529C,374.24,12,YELLOW KNITTED KIDS RUCKSACK,0.15,0.9824284498547796,C
84683,374.18,28,CLASSICAL ROSE CANDLESTAND,0.35,0.9824596815496243,C
84859C,374.15,12,PINK DISCO HANDBAG,0.15,0.982490910740458,C
16162L,374.13,19,THE KING GIFT BAG,0.2375,0.9825221382619511,C
22044,374.0,15,CHRISTMAS CARD STACK OF PRESENTS,0.1875,0.9825533549327297,C
46776D,373.98,25,WOVEN SUNSET CUSHION COVER ,0.3125,0.9825845699341677,C
23138,373.97999999999996,9,SINGLE WIRE HOOK IVORY HEART,0.1125,0.9826157849356056,C
20778,373.96999999999997,40,GARDEN PATH NOTEBOOK ,0.5,0.9826469991023732,C
84931B,372.95,37,BLUE SCOTTIE DOG W FLOWER PATTERN,0.4625,0.9826781281327659,C
90184A,371.67,18,AMBER CHUNKY BEAD BRACELET W STRAP,0.225,0.9827091503253549,C
72127,371.59,35,COLUMBIAN CANDLE ROUND ,0.4375,0.9827401658405811,C
84875B,371.25,6,GREEN SQUARE COMPACT MIRROR,0.075,0.9827711529770157,C
21943,370.91999999999996,48,CAKES AND RABBITS DESIGN FLANNEL ,0.6,0.982802112569329,C
84218,370.90999999999997,20,BOX/12 CHICK & EGG IN BASKET,0.25,0.9828330713269721,C
84859B,370.6,7,BLUE DISCO HANDBAG,0.0875,0.9828640042098344,C
85230B,369.52,30,CINNAMON SCENTED VOTIVE CANDLE,0.375,0.9828948469482999,C
84595B,369.29999999999995,13,LARGE TRIFLE DESIGN L BLUE BOWL,0.1625,0.982925671324018,C
72023F,369.02,18,RED ORGANIC CANDLE IN GLASS,0.225,0.9829564723289664,C
72128,368.48,44,COLUMBIAN CANDLE ROUND,0.55,0.9829872282617164,C
16169F,367.5,10,WRAP BLIZZARD,0.125,0.9830179023967729,C
35922,367.24,19,EASTER BUNNY WREATH,0.2375,0.9830485548304005,C
16048,366.06,34,TEATIME ROUND PENCIL SHARPENER ,0.425,0.9830791087729279,C
20850,365.80000000000007,15,ZINC HEART LATTICE PLANTER BOWL,0.1875,0.9831096410140263,C
20774,364.34,44,GREEN FERN NOTEBOOK,0.55,0.9831400513932549,C
35004S,364.2,3,SET OF 3 SILVER FLYING DUCKS,0.0375,0.9831704500870986,C
21365,363.97,26,MIRRORED WALL ART STARS,0.325,0.9832008295835245,C
90013B,363.5,40,BLACK VINTAGE EARRINGS,0.5,0.9832311698504443,C
84859A,363.29,21,SILVER DISCO HANDBAG,0.2625,0.9832614925892869,C
90120B,362.88,25,BLUE MURANO TWIST BRACELET,0.3125,0.9832917811066456,C
84952A,362.81,15,CLEAR LOVE BIRD T-LIGHT HOLDER,0.1875,0.9833220637813119,C
84884a,362.41,19,ANT WHITE WIRE HEART SPIRAL,0.2375,0.9833523130691645,C
20757,362.39,31,RED DAISY POCKET BOOK ,0.3875,0.9833825606876765,C
72801E,362.25,13,S/4 FESTIVE GREEN DINNER CANDLES,0.1625,0.9834127966208036,C
84984A,361.27000000000004,8,GREEN PEONY DES C/COVER,0.1,0.9834429507562372,C
22407,360.59000000000003,35,MONEY BOX FIRST ADE DESIGN,0.4375,0.9834730481340875,C
35600D,359.85,7,PINK AND WHITE CHRISTMAS TREE 180CM,0.0875,0.9835030837463327,C
22031,359.39,49,BOTANICAL LAVENDER BIRTHDAY CARD,0.6125,0.9835330809637421,C
84741C,358.49,28,CITRUS GARLAND FELT FLOWERS ,0.35,0.9835630030608208,C
21264,358.26,16,WHITE GOOSE FEATHER TREE 60CM ,0.2,0.9835929059604815,C
21265,358.21,10,PINK GOOSE FEATHER TREE 60CM,0.125,0.9836228046867908,C
90160B,357.73,20,RED BOUDICCA LARGE BRACELET,0.25,0.9836526633489234,C
23211,356.98,3,RED ROCKING HORSE HAND PAINTED,0.0375,0.9836824594107806,C
84508B,356.85999999999996,41,STRIPES DESIGN TEDDY,0.5125,0.9837122454565934,C
20689,356.6,20,RETRO SISTERS EXPRESSO CUPS,0.25,0.9837420098009775,C
23237,356.48,2,SET OF 4 KNICK KNACK TINS LEAVES ,0.025,0.9837717641293175,C
90058B,355.72,15,CRYSTAL STUD EARRINGS ASSORTED COL ,0.1875,0.9838014550227115,C
85014a,354.86,15,BLACK/BLUE DOTS RUFFLED UMBRELLA,0.1875,0.9838310741344561,C
20794,354.80999999999995,26,BLUE  TILE HOOK,0.325,0.9838606890728491,C
46126A,353.74,28,ELVIS WALLHANGING / CURTAIN,0.35,0.9838902147015155,C
23241,353.42,2,TREASURE TIN GYMKHANA DESIGN,0.025,0.9839197136207309,C
84802A,353.21000000000004,20,WHITE ANEMONE ARTIFICIAL FLOWER,0.25,0.9839491950118692,C
90120C,352.26,32,GREEN MURANO TWIST BRACELET,0.4,0.983978597109325,C
21117,352.08,13,BLOND DOLL DOORSTOP,0.1625,0.9840079841827146,C
84809B,351.6,7,PINK CHRYSANTHEMUMS ART FLOWER,0.0875,0.9840373311919278,C
84760S,351.51,30,SMALL HANGING GLASS+ZINC LANTERN,0.375,0.984066670689108,C
85007,351.32,7,SET OF 3 VINTAGE TEA TIME BOXES,0.0875,0.9840959943275517,C
84806B,351.31,17,WHITE CANDYSTUFT ARTIFICIAL FLOWER,0.2125,0.984125317131325,C
21729,350.99,6,SMALL MARAKESH METAL  LANTERN ,0.075,0.9841546132256475,C
90198B,348.9,26,VINTAGE ROSE BEAD BRACELET BLACK,0.325,0.9841837348738685,C
72225C,348.78,22,LAVENDER SCENT CAKE CANDLE,0.275,0.9842128465060453,C
47562,348.75,15,ENGLISH ROSE IRONING BOARD COVER,0.1875,0.9842419556342111,C
85211,348.73999999999995,39,S/4 GROOVY CAT MAGNETS,0.4875,0.9842710639277067,C
47421,348.41999999999996,28,ASSORTED COLOUR LIZARD SUCTION HOOK,0.35,0.9843001455117513,C
21882,347.58000000000004,44,SKULLS TAPE,0.55,0.9843291569834872,C
23096,346.88999999999993,6,PETIT TRAY CHIC,0.075,0.9843581108629695,C
23088,346.05,5,ZINC HEART FLOWER T-LIGHT HOLDER,0.0625,0.9843869946301432,C
37464,342.88,30,ROBOT MUG IN DISPLAY BOX,0.375,0.9844156138068186,C
35911A,341.58,31,MULTICOLOUR RABBIT EGG WARMER,0.3875,0.9844441244763494,C
20868,340.92,25,SILVER FABRIC MIRROR,0.3125,0.9844725800576378,C
20696,340.88,29,FLORAL SOFT CAR TOY,0.3625,0.9845010323002448,C
40046A,340.82,31,RED DAISY PAPER LAMPSHADE,0.3875,0.9845294795348297,C
84932D,340.80999999999995,7,SMALL ORIENTAL RED FOLDING STOOL,0.0875,0.9845579259347443,C
84247L,340.25,38,FAWN AND MUSHROOM GREETING CARD,0.475,0.9845863255931199,C
21017,339.2,23,RED BIRD HOUSE TREE DECORATION,0.2875,0.9846146376111093,C
84249D,337.22,25,FAIRY CAKE GREETINGS CARD,0.3125,0.9846427843643712,C
16236,337.09999999999997,61,KITTY PENCIL ERASERS,0.7625,0.984670921101589,C
84925A,336.73999999999995,13,WAKE UP COCKEREL WALL THERMOMETER,0.1625,0.9846990277906746,C
85026B,336.1,22,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.275,0.9847270810608583,C
84931A,335.67999999999995,37,PINK SCOTTIE DOG W FLOWER PATTERN,0.4625,0.9847550992748875,C
20906,335.37,24,VINTAGE NOTEBOOK BEAUTY GIRL,0.3,0.9847830916141361,C
90192,335.01,24,JADE DROP EARRINGS W FILIGREE,0.3,0.9848110539052525,C
20616,334.55,42,CHERRY BLOSSOM PASSPORT COVER,0.525,0.9848389778015333,C
85109,334.19,14,PINK BOUDOIR T-LIGHT HOLDER,0.175,0.9848668716496816,C
20823,334.12,12,GOLD WINE GOBLET,0.15,0.9848947596551375,C
23229,334.08000000000004,1,VINTAGE DONKEY TAIL GAME ,0.0125,0.9849226443219121,C
79303B,333.53,8,BLUE STAR BLOCK TABLE LAMP,0.1,0.9849504830818179,C
23183,333.35,11,MOTHER'S KITCHEN SPOON REST ,0.1375,0.9849783068176575,C
47583B,332.6,4,SET OF 3 WICKER BASKET TEA AND CAKE,0.05,0.9850060679532217,C
84680,332.55,9,CLASSICAL ROSE URN,0.1125,0.985033824915434,C
23100,332.3,6,SILVER BELLS TABLE DECORATION,0.075,0.9850615610108879,C
72780,331.48,27,BLACK SILOUETTE CANDLE PLATE,0.3375,0.9850892286633737,C
35004c,330.72,13,SET OF 3 COLOURED  FLYING DUCKS,0.1625,0.9851168328809136,C
84881,330.24,19,BLUE WIRE SPIRAL CANDLE HOLDER,0.2375,0.985144397034277,C
84007,328.83,22,MAGIC GARDEN MOUNT FUJI,0.275,0.9851718434991223,C
22263,328.65,42,FELT EGG COSY LADYBIRD ,0.525,0.9851992749399014,C
21027,328.62,31,NINJA RABBIT PINK,0.3875,0.9852267038766694,C
16238,328.2,58,PARTY TIME PENCIL ERASERS,0.725,0.9852540977572831,C
84292,328.14,11,ROSE PINK METAL FOLDING CHAIR,0.1375,0.9852814866298748,C
23002,328.04,18,TRAVEL CARD WALLET SKULLS,0.225,0.9853088671557629,C
21263,327.09000000000003,10,GREEN GOOSE FEATHER TREE 60CM,0.125,0.9853361683879688,C
20755,327.03,37,BLUE PAISLEY POCKET BOOK,0.4625,0.9853634646121524,C
23252,326.63,2,VINTAGE RED ENAMEL TRIM JUG ,0.025,0.9853907274495226,C
17164D,326.58,10,ASS COL SMALL SAND FROG P'WEIGHT,0.125,0.985417986113541,C
79336,326.31,14,LIGHT PINK FLOCK GLASS CANDLEHOLDER,0.175,0.9854452222414601,C
21038,325.98,31,SET/4 MODERN VINTAGE COTTON NAPKINS,0.3875,0.985472430825258,C
21309,325.6,4,LOUVRE CHALKBOARD,0.05,0.985499607691583,C
84948,325.55999999999995,12,SILVER HANGING T-LIGHT HOLDER DOME,0.15,0.9855267812192265,C
84804A,324.95000000000005,12,CREAM DELPHINIUM ARTIFICIAL FLOWER,0.15,0.9855539038319792,C
21678,323.93,40,PAISLEY PATTERN  STICKERS,0.5,0.9855809413083569,C
23308,323.40000000000003,3,SET OF 60 VINTAGE LEAF CAKE CASES ,0.0375,0.9856079345472066,C
90175C,323.4,15,BLUE GLASS CHUNKY CHARM BRACELET,0.1875,0.9856349277860564,C
23079,322.2,6,TOADSTOOL BEDSIDE LIGHT ,0.075,0.9856618208644651,C
21197,322.05999999999995,18,MULTICOLOUR  CONFETTI IN TUBE,0.225,0.9856887022574891,C
20950,320.94,23,SET/6  ANGEL T-LIGHTS WHITE/GOLD,0.2875,0.9857154901674346,C
35915B,320.73999999999995,24,BLUE KNITTED HEN ,0.3,0.9857422613839736,C
90160D,320.36,17,PINK BOUDICCA LARGE BRACELET,0.2125,0.9857690008830393,C
85070,320.0,3,ANT WHITE SWEETHEART TABLE W 3 DRAW,0.0375,0.9857957103339728,C
85017C,319.25,43,ENVELOPE 50 CURIOUS IMAGES,0.5375,0.9858223571846308,C
90180A,319.15,16,BLACK+WHITE NECKLACE W TASSEL,0.2,0.9858489956885853,C
85230G,318.23999999999995,26,ORANGE VOTIVE CANDLE,0.325,0.9858755582375388,C
20659,317.7,49,ECONOMY LUGGAGE TAG,0.6125,0.9859020757142937,C
20776,317.26,28,ABSTRACT CIRCLES NOTEBOOK,0.35,0.9859285564655536,C
84898F,317.05,29,YELLOW FLOWERS FELT HANDBAG KIT,0.3625,0.9859550196887364,C
78033,317.05,12,FLAG OF ST GEORGE CHAIR,0.15,0.9859814829119192,C
85088,315.90000000000003,32,CANDY SPOT HAND BAG,0.4,0.9860078501480127,C
23090,315.65,5,VINTAGE GLASS T-LIGHT HOLDER,0.0625,0.9860341965173477,C
20753,315.40000000000003,6,RETRO PINK SPOT WASHING UP GLOVES,0.075,0.9860605220199241,C
84838,312.5,3,ANT WHITE HIGH RISE BIRD BOX,0.0375,0.9860866054681013,C
17011F,312.21000000000004,17,ORIGAMI SANDLEWOOD INCENSE+FLOWER,0.2125,0.9861126647108388,C
90070,311.8,23,RUBY GLASS CLUSTER BRACELET,0.2875,0.9861386897320923,C
90145,311.66,26,SILVER HOOP EARRINGS WITH FLOWER,0.325,0.9861647030679609,C
17012E,311.06,17,ORIGAMI OPIUM INCENSE/CANDLE SET ,0.2125,0.9861906663236091,C
21003,311.0,16,ROSE DU SUD CUSHION COVER,0.2,0.986216624571235,C
90173,310.67,31,PAIR BUTTERFLY HAIR CLIPS,0.3875,0.9862425552747398,C
23099,309.84000000000003,5,FRENCH CARRIAGE LANTERN,0.0625,0.9862684167006063,C
21132,309.41,25,SILVER STANDING GNOME   ,0.3125,0.986294242235648,C
21028,308.54,36,NINJA RABBIT BLACK,0.45,0.9863199951543699,C
84877B,308.09,20,GREEN ROUND COMPACT MIRROR,0.25,0.9863457105129265,C
84801B,307.20000000000005,14,WHITE HYDRANGEA ART FLOWER,0.175,0.9863713515858227,C
46118,307.07,27,FUNKY MONKEY CUSHION COVER,0.3375,0.9863969818080044,C
23251,306.9,1,VINTAGE RED ENAMEL TRIM MUG ,0.0125,0.9864225978407904,C
22856,306.79,12,ASSORTED EASTER DECORATIONS  BELLS,0.15,0.9864482046922025,C
85129B,306.65,35,BEADED CRYSTAL HEART GREEN SMALL,0.4375,0.98647379985823,C
85114c,306.6,16,RED ENCHANTED FOREST PLACEMAT,0.2,0.9864993908509057,C
35833P,306.25,20,4 PINK FLOCK CHRISTMAS BALLS,0.25,0.9865249526301194,C
23153,306.2,9,ZINC SWEETHEART WIRE LETTER RACK,0.1125,0.9865505102359814,C
22257,305.52,24,FELT FARM ANIMAL SHEEP,0.3,0.9865760110842602,C
22096,305.42,42,PINK PAISLEY SQUARE TISSUE BOX ,0.525,0.9866015035858355,C
20819,305.4,27,SILVER TEDDY BEAR,0.3375,0.9866269944180703,C
20849,305.03000000000003,19,ZINC HEART LATTICE DOUBLE PLANTER,0.2375,0.9866524543675023,C
84968e,304.82,9,S/16 VINTAGE BLACK CUTLERY,0.1125,0.9866778967888572,C
72130,304.29,32,COLUMBIAN CANDLE ROUND,0.4,0.9867032949726839,C
22043,303.72,22,CHRISTMAS CARD SCREEN PRINT ,0.275,0.9867286455803013,C
21520,303.48,44,BOOZE & WOMEN GREETING CARD ,0.55,0.9867539761558304,C
23179,303.48,12,CLOCK MAGNET MUM'S KITCHEN,0.15,0.9867793067313596,C
90013A,303.39,37,MIDNIGHT BLUE VINTAGE EARRINGS,0.4625,0.9868046297948556,C
35810B,303.34000000000003,32,ENAMEL BLUE RIM COFFEE CONTAINER,0.4,0.986829948685,C
22038,302.5,25,BOTANICAL LAVENDER GIFT WRAP ,0.3125,0.9868551974628356,C
84535A,301.84000000000003,18,ENGLISH ROSE NOTEBOOK A6 SIZE,0.225,0.9868803911524286,C
90185D,301.75,22,CRYSTAL DIAMANTE EXPANDABLE RING,0.275,0.9869055773299886,C
84402D,301.64,8,PINK DRESS JEWELLERY STAND ,0.1,0.9869307543261749,C
90082A,301.40999999999997,19,DIAMANTE BOW BROOCH GREEN COLOUR,0.2375,0.9869559121249433,C
84915,301.1,19,HAND TOWEL PINK FLOWER AND DAISY,0.2375,0.986981044048931,C
16202B,300.83,12,PASTEL BLUE PHOTO ALBUM ,0.15,0.9870061534368196,C
20799,300.33,14,PINK MILKSHAKE GLASS,0.175,0.9870312210911911,C
84976,300.05,21,RECTANGULAR SHAPED MIRROR,0.2625,0.9870562653747931,C
75149N,300.0,13,STRING CRYSTALS NATURAL,0.1625,0.9870813054850432,C
23226,299.68,3,FILIGREE HEART DAISY WHITE,0.0375,0.9871063188858425,C
17109A,299.49,8,FLOWER FAIRY INCENSE LILY,0.1,0.9871313164279053,C
23239,298.8,2,SET OF 4 KNICK KNACK TINS POPPIES,0.025,0.9871562563777146,C
90178A,298.51,13,AMBER CHUNKY GLASS+BEAD NECKLACE,0.1625,0.9871811721220839,C
35964,298.13,19,FOLKART CLIP ON STARS,0.2375,0.9872060561489803,C
22541,297.76,27,MINI JIGSAW LEAP FROG,0.3375,0.9872309092930739,C
20976,297.69,33,12 PENCILS SMALL TUBE POSY,0.4125,0.9872557565944752,C
84627,297.5,14,CANDY STRIPE ROSE C/COVER ,0.175,0.9872805880371399,C
85204,296.08,57,HANGING WOOD AND FELT FLOWER,0.7125,0.9873053009566162,C
90014B,295.93,20,GOLD M PEARL  ORBIT NECKLACE,0.25,0.9873300013560373,C
84533B,294.63,11,FAIRY CAKES ROUND NESTING BOXES,0.1375,0.9873545932483141,C
90010A,294.03999999999996,13,MIDNIGHT BLUE GLASS/SILVER BRACELET,0.1625,0.9873791358950406,C
84510C,293.37,49,SET OF 4 POLKADOTS COASTERS,0.6125,0.9874036226188542,C
84877D,293.3,25,BLUE ROUND COMPACT MIRROR,0.3125,0.9874281034999756,C
